InteractionEngine.java,com.example.haunted.engine.InteractionEngine,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,useItem,50,KILLED,com.example.haunted.engine.TestInteractionEngine.[engine:junit-jupiter]/[class:com.example.haunted.engine.TestInteractionEngine]/[method:usePotionHealsAndConsumes()]
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,41,KILLED,com.example.haunted.config.TestDungeonFactory.[engine:junit-jupiter]/[class:com.example.haunted.config.TestDungeonFactory]/[method:stairwellConnectsEastToLectureHall()]
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,43,KILLED,com.example.haunted.config.TestDungeonFactory.[engine:junit-jupiter]/[class:com.example.haunted.config.TestDungeonFactory]/[method:bidirectionalExitsAreConsistent()]
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,44,KILLED,com.example.haunted.config.TestDungeonFactory.[engine:junit-jupiter]/[class:com.example.haunted.config.TestDungeonFactory]/[method:lectureHallHasFourExits()]
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,45,KILLED,"com.example.haunted.config.TestDungeonFactory.[engine:junit-jupiter]/[class:com.example.haunted.config.TestDungeonFactory]/[test-template:allRoomsExistWithCorrectNames(java.lang.String, java.lang.String)]/[test-template-invocation:#4]"
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,46,KILLED,com.example.haunted.config.TestDungeonFactory.[engine:junit-jupiter]/[class:com.example.haunted.config.TestDungeonFactory]/[method:lectureHallHasFourExits()]
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,48,KILLED,com.example.haunted.integration.TestGameIntegration.[engine:junit-jupiter]/[class:com.example.haunted.integration.TestGameIntegration]/[method:pickUpKeyThenUnlockExamArchive()]
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,49,KILLED,com.example.haunted.integration.TestGameIntegration.[engine:junit-jupiter]/[class:com.example.haunted.integration.TestGameIntegration]/[method:fullHappyPathWinsGame()]
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,51,KILLED,com.example.haunted.integration.TestGameIntegration.[engine:junit-jupiter]/[class:com.example.haunted.integration.TestGameIntegration]/[method:elevatorTrapTriggersOnFirstEntryAndDisarmsAfter()]
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,53,KILLED,com.example.haunted.integration.TestGameIntegration.[engine:junit-jupiter]/[class:com.example.haunted.integration.TestGameIntegration]/[method:fullHappyPathWinsGame()]
DungeonFactory.java,com.example.haunted.config.DungeonFactory,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createGame,54,SURVIVED,none
